,Obj1XPos,Obj1YPos,Obj1Dir,Obj2XPos,Obj2YPos,Obj2Dir,CollisionX,CollisionY,Outcome
693,4,0,6,8,4,5,4,0,0
694,7,3,1,6,6,6,9,1,0
695,3,7,6,6,5,6,1,7,0
696,7,1,1,7,4,0,9,3,0
697,0,1,5,4,0,0,2,3,0
698,3,5,1,1,2,3,5,3,0
699,3,1,5,1,8,1,3,3,0
700,5,8,5,3,0,1,3,10,0
701,1,5,2,2,3,0,3,5,0
702,6,8,0,7,1,2,6,0,0
703,7,3,5,2,4,2,5,5,0
704,7,6,5,6,8,3,5,8,0
705,1,1,4,5,6,6,1,1,0
706,7,4,3,6,1,2,9,6,0
707,4,5,4,0,8,0,4,0,0
708,4,1,1,1,5,0,6,3,0
709,1,3,6,8,3,5,3,3,0
710,0,4,4,3,7,3,0,4,0
711,0,3,5,1,1,0,0,3,0
712,6,7,0,1,6,6,6,0,0
713,8,5,1,8,5,5,8,5,1
714,5,6,0,2,4,1,5,0,0
715,6,0,6,5,0,0,6,0,0
716,2,3,3,1,1,4,4,5,0
717,2,1,6,8,3,1,1,1,0
718,8,3,2,3,7,2,10,3,0
719,8,5,0,8,0,3,8,0,1
720,2,7,2,2,0,3,4,7,0
721,5,3,1,1,5,5,7,1,0
722,8,7,2,0,3,4,10,7,0
723,6,6,5,2,3,3,4,8,0
724,8,7,0,0,8,3,8,0,0
725,2,5,4,0,5,1,2,0,0
726,2,2,1,4,8,3,4,2,0
727,4,3,6,0,3,5,2,3,0
728,3,6,2,3,4,4,5,6,0
729,6,2,0,5,1,2,6,1,1
730,7,3,3,2,5,4,9,5,0
731,3,7,4,4,4,0,3,0,0
732,3,6,1,6,4,4,5,4,0
733,0,3,5,2,2,5,0,3,0
734,0,5,5,7,3,2,0,5,0
735,8,3,2,7,4,5,10,3,0
736,2,7,2,4,5,0,4,7,0
737,3,4,2,8,0,2,5,4,0
738,4,2,2,7,2,1,6,2,0
739,2,0,1,7,3,2,2,0,0
740,1,7,5,8,3,2,3,9,0
741,1,4,6,1,1,6,4,4,1
742,6,8,3,3,2,1,8,10,0
743,3,3,4,7,7,2,3,7,1
744,2,1,1,6,1,4,6,5,1
745,1,4,5,7,0,4,3,6,0
746,6,8,3,8,1,0,8,10,0
747,5,7,4,7,8,1,5,0,0
748,2,2,0,1,7,1,2,0,0
749,2,1,0,4,0,5,2,0,0
750,3,4,5,5,0,4,1,6,0
751,8,1,0,7,1,1,8,0,0
752,5,1,6,5,6,5,1,1,0
753,1,0,4,7,0,4,1,1,0
754,0,5,4,8,7,5,0,5,0
755,4,2,5,1,2,1,2,4,0
756,1,1,5,8,8,4,1,1,0
757,5,5,3,0,5,5,1,1,0
758,8,1,1,6,1,0,10,3,0
759,5,4,5,3,4,4,3,6,1
760,3,2,5,3,2,0,3,2,1
761,1,2,2,0,3,1,3,2,0
762,3,6,4,4,8,6,3,0,0
763,2,1,1,3,3,6,4,3,0
764,0,3,3,3,7,3,0,3,0
765,4,6,4,5,3,6,4,0,0
766,6,3,6,5,5,6,4,3,0
767,6,6,5,3,4,5,4,8,0
768,3,1,5,7,6,2,3,3,0
769,0,2,3,3,0,5,0,2,0
770,3,0,3,3,3,5,3,0,0
771,3,8,3,8,6,2,5,10,0
772,3,7,0,8,3,1,3,0,0
773,5,8,3,0,0,4,7,10,0
774,6,0,5,1,0,0,6,0,0
775,1,2,2,8,4,0,3,2,0
776,6,7,3,4,6,2,8,9,0
777,0,6,5,1,4,2,0,6,0
778,7,2,0,7,2,6,7,2,1
779,5,7,2,4,0,2,7,7,0
780,3,2,6,0,2,0,1,2,0
781,0,5,3,5,2,5,0,5,0
782,0,2,6,5,8,1,0,2,0
783,6,5,5,0,0,0,4,7,0
784,0,6,2,2,4,5,0,6,0
785,5,8,0,5,1,2,5,0,0
786,7,7,6,2,1,4,5,7,0
787,3,2,6,6,4,2,1,2,0
788,5,1,1,7,2,5,7,3,0
789,4,3,2,8,1,2,8,3,1
790,0,3,0,4,1,4,0,3,0
791,1,4,5,0,5,5,3,6,0
792,8,4,2,7,7,3,10,4,0
793,0,5,0,2,6,6,0,5,0
794,7,3,5,2,1,2,5,5,0
795,3,5,4,6,6,1,3,0,0
796,0,4,5,1,2,6,0,4,0
797,4,6,3,5,3,6,6,8,0
798,8,4,2,7,8,1,10,4,0
799,1,6,6,4,1,3,3,6,0
800,5,8,4,2,8,4,5,0,0
801,4,6,0,1,1,5,4,0,0
802,6,8,0,6,1,2,6,0,0
803,4,4,4,4,6,4,4,9,1
804,3,5,5,3,5,3,3,5,1
805,5,2,5,2,6,2,3,4,0
806,1,1,5,4,5,0,1,1,0
807,0,7,6,4,3,2,0,7,0
808,1,6,1,0,2,1,3,4,0
809,3,7,2,4,2,6,5,7,0
810,6,8,3,1,6,2,8,10,0
811,1,8,6,6,0,1,3,8,0
812,0,1,5,4,6,3,2,3,0
813,4,2,0,4,6,6,4,0,0
814,5,3,1,3,3,1,9,5,1
815,4,6,2,6,4,6,6,6,0
816,7,4,5,4,5,3,5,6,0
817,6,7,4,1,8,0,6,0,0
818,0,7,4,6,3,3,0,7,0
819,3,6,2,0,0,3,5,6,0
820,5,5,2,5,1,5,7,5,0
821,8,5,0,5,0,1,8,0,0
822,4,3,6,2,6,2,2,3,0
823,5,3,4,5,3,2,5,3,1
824,4,2,0,4,1,0,4,0,1
825,1,6,0,7,6,2,1,1,0
826,0,4,0,7,7,1,0,4,0
827,2,8,6,1,2,3,2,8,0
828,3,1,3,6,6,6,5,3,0
829,7,6,2,4,4,5,9,6,0
830,1,2,2,0,5,0,3,2,0
831,2,6,2,7,4,6,4,6,0
832,1,7,5,7,6,4,3,9,0
833,4,0,2,6,6,1,4,0,0
834,7,4,6,0,2,3,5,4,0
835,5,0,5,3,0,5,5,0,0
836,0,7,3,8,3,4,0,7,0
837,1,6,2,6,5,0,3,6,0
838,3,8,4,7,5,4,3,0,0
839,2,1,1,4,2,3,4,3,0
840,5,3,5,0,3,6,3,5,0
841,7,6,3,3,1,1,9,8,0
842,8,0,6,6,4,2,8,0,0
843,7,8,1,1,3,4,9,6,0
844,8,6,3,2,0,4,10,8,0
845,3,0,1,7,7,6,3,0,0
846,7,6,5,7,2,3,5,8,0
847,8,4,2,4,6,3,10,4,0
848,1,4,2,1,1,6,4,4,1
849,4,7,1,3,5,3,6,5,0
850,3,0,1,3,5,5,3,0,0
851,8,8,0,4,3,2,8,0,0
852,3,0,5,3,5,6,3,0,0
853,4,0,1,0,3,3,4,0,0
854,8,6,6,6,3,0,6,6,0
855,7,7,1,7,8,3,9,5,0
856,5,3,3,1,8,3,7,5,0
857,8,5,1,4,2,1,10,3,0
858,2,3,3,4,7,0,4,5,1
859,7,8,0,8,2,6,7,0,0
860,3,1,1,8,0,5,5,3,0
861,2,7,6,7,6,1,2,7,0
862,8,4,2,2,0,4,10,4,0
863,2,3,6,7,5,3,2,3,0
864,3,5,2,5,2,0,5,5,0
865,6,7,3,5,5,2,8,9,0
866,7,0,0,3,6,5,7,0,0
867,7,4,2,1,0,6,9,4,0
868,3,7,6,3,6,6,1,7,0
869,8,6,5,1,5,4,6,8,0
870,7,2,5,8,5,5,5,4,0
871,1,0,0,0,7,3,1,-20,0
872,3,6,0,5,7,6,3,0,0
873,8,7,6,0,2,2,6,7,0
874,2,5,6,1,6,6,2,5,0
875,2,6,0,5,2,4,2,0,0
876,5,4,2,0,1,5,7,4,0
877,3,8,3,6,1,5,5,10,0
878,1,0,3,3,2,2,3,2,0
879,1,2,6,3,3,6,3,2,0
880,1,1,2,5,5,4,1,1,0
881,1,1,4,1,6,6,1,1,0
882,1,8,1,4,3,2,3,6,0
883,8,5,4,0,0,0,8,0,0
884,2,1,3,3,7,1,4,3,0
885,7,8,6,1,1,2,5,8,0
886,2,1,5,0,7,2,2,3,0
887,8,1,0,0,3,4,8,0,0
888,8,1,0,8,4,5,8,0,0
889,1,8,5,7,6,4,7,2,1
890,0,0,4,3,0,3,0,0,0
891,6,8,2,4,2,2,8,8,0
892,1,4,0,2,8,5,1,1,0
893,8,6,6,6,5,0,6,6,0
894,7,6,2,0,4,3,9,6,0
895,6,8,6,8,3,2,4,8,0
896,7,3,2,3,8,5,9,3,0
897,5,5,4,1,5,6,5,0,0
898,6,7,3,5,4,3,8,9,0
899,8,2,4,6,1,1,8,0,0
900,3,5,2,8,2,1,5,5,0
901,2,6,1,0,7,0,4,4,0
902,5,0,2,2,1,2,5,0,0
903,3,4,4,1,3,6,3,0,0
904,3,2,5,2,6,2,1,4,0
905,7,1,5,1,8,1,7,3,0
906,7,8,5,0,4,3,5,10,0
907,4,5,5,0,8,1,2,7,0
908,7,7,1,0,7,0,9,5,0
909,3,3,0,4,6,0,3,0,0
910,4,8,6,2,7,6,2,8,0
911,7,8,4,3,8,1,7,0,0
912,7,0,6,2,6,0,7,0,0
913,5,0,5,6,7,6,5,0,0
914,1,6,2,4,6,5,3,6,0
915,0,0,2,7,4,1,0,0,0
916,3,0,2,5,6,1,3,0,0
917,0,7,6,3,7,6,0,7,0
918,6,6,6,3,3,6,4,6,0
919,2,8,2,7,4,3,4,8,0
920,0,1,1,6,0,2,2,3,0
921,3,4,3,1,8,4,5,6,0
922,4,2,4,7,1,3,4,0,0
923,7,0,0,2,0,4,7,0,0
924,7,3,6,5,4,1,6,3,1
925,5,6,4,4,3,1,5,0,0
926,0,6,3,2,4,1,0,6,0
927,3,7,4,1,6,5,3,0,0
928,3,5,0,5,5,2,3,0,0
929,0,6,5,1,0,5,0,6,0
930,6,7,1,1,0,5,8,5,0
931,6,0,6,8,7,0,6,0,0
932,2,6,1,8,2,5,4,4,0
933,4,3,1,2,0,5,6,1,0
934,3,3,0,2,8,6,3,0,0
935,2,2,0,1,2,0,2,0,0
936,0,7,2,2,3,4,0,7,0
937,5,3,6,8,1,1,3,3,0
938,8,2,1,8,3,0,10,2,0
939,8,2,1,7,5,2,10,2,0
940,1,8,0,4,4,5,1,1,0
941,1,5,4,4,2,2,4,7,0
942,6,1,3,0,0,0,8,3,0
943,3,5,2,4,1,1,5,5,0
944,1,6,0,1,5,0,1,1,0
945,3,2,4,3,5,3,3,0,0
946,3,4,4,8,3,2,3,3,1
947,4,4,3,7,3,5,1,1,0
948,3,8,1,6,7,1,5,6,0
949,6,3,2,3,3,4,8,3,0
950,4,6,2,7,4,1,6,6,0
951,1,3,6,5,8,3,3,3,0
952,1,4,5,6,5,0,3,6,0
953,4,6,3,0,4,5,6,8,0
954,0,1,1,0,8,5,2,3,0
955,3,8,0,5,1,2,3,0,0
956,5,7,0,7,5,2,5,0,0
957,5,1,0,3,4,3,5,0,0
958,7,6,5,7,8,1,5,8,0
959,7,1,4,0,0,5,7,0,0
960,0,1,5,7,8,1,2,3,0
961,5,0,5,4,5,6,5,0,0
962,0,3,4,8,3,2,0,3,0
963,5,1,5,4,7,6,5,3,0
964,6,0,1,4,0,0,6,0,0
965,2,4,0,7,3,2,2,0,0
966,7,4,2,7,1,2,7,4,1
967,6,8,5,1,1,5,4,10,0
968,2,0,3,1,1,4,2,0,0
969,8,8,0,8,4,4,8,6,1
970,0,0,3,7,2,2,0,0,0
971,5,4,1,8,7,6,7,2,0
972,5,5,3,7,7,3,9,9,1
973,4,0,4,1,5,0,4,0,0
974,1,6,6,2,3,5,3,6,0
975,7,4,5,2,7,5,5,6,0
976,1,1,0,4,2,3,1,1,0
977,3,0,2,5,4,6,3,0,0
978,7,6,1,8,3,6,9,4,0
979,3,6,1,6,1,0,5,4,0
980,0,7,6,2,4,6,0,7,0
981,2,1,0,7,0,4,2,0,0
982,6,7,4,7,3,6,6,0,0
983,6,0,5,2,7,5,6,0,0
984,6,8,1,4,7,6,8,6,0
985,5,2,4,1,2,0,5,0,0
986,4,0,4,6,2,5,4,0,0
987,7,3,4,0,3,1,7,0,0
988,5,0,5,5,5,2,5,0,0
989,6,4,2,3,1,6,8,4,0
990,4,2,5,0,4,6,2,4,0
991,3,4,4,3,7,5,3,0,0
992,3,4,5,2,0,2,1,6,0
993,2,8,5,5,3,6,2,10,0
994,3,3,1,5,5,3,5,1,0
995,5,5,1,3,6,3,7,3,0
996,5,5,6,8,8,0,3,5,0
997,2,2,3,3,6,5,1,1,0
998,8,1,3,1,1,2,10,3,0
999,8,2,4,2,1,1,8,0,0
1000,2,0,6,3,1,6,2,0,0
1001,5,5,2,0,6,3,7,5,0
1002,2,8,1,6,7,6,4,6,0
1003,8,6,1,4,6,2,10,4,0
1004,2,0,1,6,5,2,2,0,0
1005,6,8,2,8,1,1,8,8,0
1006,7,8,6,8,1,6,5,8,0
1007,7,2,6,7,7,1,5,2,0
1008,4,7,5,0,5,5,2,9,0
1009,3,8,6,3,6,2,1,8,0
1010,4,5,0,2,2,2,4,0,0
1011,8,3,4,5,4,0,8,0,0
1012,3,6,3,7,3,0,5,8,0
1013,6,8,0,6,5,2,6,0,0
1014,7,4,0,8,2,5,7,3,1
1015,5,7,0,2,4,3,5,0,0
1016,6,0,3,1,8,5,6,0,0
1017,2,7,1,6,7,2,4,5,0
1018,7,1,0,4,3,2,7,0,0
1019,2,4,4,1,6,1,2,5,1
1020,3,3,5,4,1,5,1,5,0
1021,7,7,3,0,1,1,1,1,0
1022,0,0,5,7,8,5,0,0,0
1023,2,2,5,6,8,5,2,4,0
1024,2,1,3,2,2,0,4,3,0
1025,0,5,1,3,3,4,0,5,0
1026,3,3,1,3,0,5,5,1,0
1027,2,0,5,6,6,5,2,0,0
1028,5,3,1,5,1,5,6,2,1
1029,8,4,1,0,8,3,10,2,0
1030,8,2,2,0,5,4,10,2,0
1031,7,6,4,8,1,6,7,0,0
1032,5,0,0,1,0,6,5,0,0
1033,2,4,6,2,1,2,2,4,0
1034,2,3,1,8,0,1,4,1,0
1035,2,8,0,3,6,1,2,0,0
1036,6,5,0,3,0,6,6,0,0
1037,4,6,1,3,0,0,6,4,0
1038,2,7,4,7,4,1,2,0,0
1039,7,2,4,5,2,4,7,0,0
1040,8,7,3,3,6,0,10,9,0
1041,4,5,5,7,7,6,2,7,0
1042,7,4,2,6,7,3,9,4,0
1043,7,8,6,5,8,4,5,8,0
1044,8,8,6,4,1,1,5,8,1
1045,7,7,6,8,0,5,5,7,0
1046,4,3,1,5,1,3,6,1,0
1047,6,1,0,6,0,2,6,0,1
1048,4,5,5,6,5,1,2,7,0
1049,7,6,4,0,1,5,7,0,0
1050,3,5,5,7,2,2,1,7,0
1051,1,6,2,5,0,3,3,6,0
1052,2,0,5,4,2,6,2,0,0
1053,0,0,4,2,5,5,0,0,0
1054,3,7,5,2,7,1,1,9,0
1055,0,4,2,6,7,3,0,4,0
1056,5,6,6,5,8,2,3,6,0
1057,8,2,3,3,5,3,10,4,0
1058,6,3,5,6,2,3,4,5,0
1059,2,1,6,5,3,3,1,1,0
1060,2,5,5,2,5,6,2,5,1
1061,5,7,2,1,2,2,7,7,0
1062,1,4,3,5,7,4,3,6,0
1063,8,6,0,6,1,1,8,0,0
1064,3,4,3,0,4,6,5,6,0
1065,3,5,4,2,1,2,3,0,0
1066,7,5,4,8,8,2,7,0,0
1067,2,2,2,6,5,2,4,2,0
1068,6,0,5,0,3,3,6,0,0
1069,8,7,2,0,4,2,10,7,0
1070,8,1,0,0,4,3,8,0,0
1071,5,0,2,5,0,4,5,0,1
1072,2,0,1,6,8,3,2,0,0
1073,1,2,3,1,7,2,6,7,1
1074,6,8,1,3,3,4,8,6,0
1075,4,6,5,3,8,1,2,8,0
1076,7,8,5,4,7,6,5,10,0
1077,5,0,1,5,0,4,5,0,1
1078,2,7,4,0,1,5,2,0,0
1079,0,6,4,3,0,5,0,6,0
1080,2,2,3,0,3,1,1,1,0
1081,7,8,2,3,6,6,9,8,0
1082,6,5,1,5,8,2,8,3,0
1083,2,3,3,2,4,1,4,5,0
1084,3,1,0,2,0,6,3,0,0
1085,7,3,4,6,1,6,7,0,0
1086,6,1,3,3,5,2,8,3,0
1087,6,7,1,5,2,6,8,5,0
1088,0,1,1,5,3,4,2,3,0
1089,5,1,0,4,7,3,5,0,0
1090,5,3,4,3,4,2,5,0,0
1091,4,7,5,2,6,1,2,9,0
1092,1,7,6,5,0,2,3,7,0
1093,6,7,5,1,4,4,4,9,0
1094,6,5,1,5,2,6,8,3,0
1095,1,1,2,1,1,3,1,1,1
1096,1,5,2,3,0,2,3,5,0
1097,4,2,1,2,4,3,6,2,0
1098,5,5,5,6,7,3,3,7,0
1099,0,7,6,8,5,5,0,7,0
1100,6,8,2,5,1,5,8,8,0
1101,6,8,4,8,0,4,6,0,0
1102,3,0,3,1,0,4,3,0,0
1103,8,6,2,1,4,2,10,6,0
1104,5,6,1,6,1,3,7,4,0
1105,1,5,0,5,8,4,1,1,0
1106,1,4,0,7,3,2,1,1,0
1107,1,5,2,8,3,6,3,5,0
1108,3,8,1,5,6,5,4,7,1
1109,0,5,1,6,8,4,0,5,0
1110,3,3,5,6,3,2,1,5,0
1111,4,0,0,2,8,1,4,0,0
1112,7,4,0,6,2,4,7,0,0
1113,5,1,2,0,2,6,7,4,0
1114,7,0,3,4,3,6,7,0,0
1115,0,5,4,2,2,1,0,5,0
1116,8,7,3,1,0,5,10,9,0
1117,3,0,3,4,8,0,3,0,0
1118,0,0,6,2,7,5,0,0,0
1119,5,0,2,5,4,4,5,0,1
1120,6,7,5,5,5,1,4,9,0
1121,8,4,1,2,1,1,10,2,0
1122,4,8,0,4,5,2,4,0,0
1123,5,0,4,0,3,3,5,0,0
1124,2,2,3,2,0,4,1,1,0
1125,8,0,6,5,0,0,8,0,0
1126,7,5,2,0,5,6,9,5,0
1127,5,1,4,1,6,3,5,0,0
1128,0,2,1,8,1,1,0,2,0
1129,0,7,5,3,3,4,0,7,0
1130,1,5,3,1,6,0,3,7,0
1131,5,3,6,2,4,5,3,3,0
1132,1,0,0,7,8,0,1,-20,0
1133,8,1,0,3,8,5,8,0,0
1134,1,3,6,3,4,5,3,3,0
1135,5,0,6,2,6,1,5,0,0
1136,5,4,0,2,4,1,5,1,1
1137,4,2,1,4,0,0,6,2,0
1138,3,7,5,1,0,4,1,9,0
1139,5,3,4,2,3,3,5,6,1
1140,1,1,2,7,6,6,1,1,0
1141,1,8,3,7,2,1,7,6,1
1142,1,7,1,7,2,3,3,5,0
1143,5,4,1,6,6,4,7,2,0
1144,6,2,3,0,0,5,8,4,0
1145,4,4,2,0,5,6,6,4,0
1146,8,8,2,3,6,6,10,8,0
1147,4,4,2,2,6,3,2,4,1
1148,6,0,3,2,6,2,6,0,0
1149,6,2,0,7,5,1,6,0,0
1150,5,0,2,0,3,3,5,0,0
1151,3,5,4,0,6,3,3,0,0
1152,8,1,1,7,6,5,10,3,0
1153,5,2,5,0,0,4,3,4,0
1154,5,0,0,7,7,4,5,0,0
1155,5,0,5,1,3,6,5,0,0
1156,7,5,6,1,3,3,7,5,1
1157,7,2,5,6,7,3,5,4,0
1158,7,4,5,3,5,0,5,6,0
1159,0,3,4,7,5,6,0,3,0
1160,8,6,4,0,5,3,8,0,0
1161,1,0,3,3,6,1,3,2,0
1162,8,3,5,7,0,4,6,5,0
1163,7,1,6,5,3,6,1,1,0
1164,8,8,4,3,0,1,8,0,0
1165,7,3,0,4,7,6,7,0,0
1166,0,8,6,1,0,5,0,8,0
1167,1,6,0,8,7,3,1,1,0
1168,2,4,1,7,0,3,4,2,0
1169,0,0,4,3,5,3,0,0,0
1170,6,2,4,6,6,4,6,8,1
1171,6,4,5,7,8,2,4,6,0
1172,8,2,2,2,3,5,5,2,1
1173,3,5,1,3,8,6,5,3,0
1174,2,2,2,4,2,3,2,2,1
1175,4,5,3,1,8,2,6,7,0
1176,0,5,6,2,8,6,0,5,0
1177,1,6,1,7,3,0,3,4,0
1178,4,4,3,0,0,3,1,1,0
1179,7,7,5,0,3,0,5,9,0
1180,8,6,6,3,8,0,6,6,0
1181,8,5,5,7,6,6,6,7,0
1182,5,7,0,5,4,2,5,0,0
1183,6,4,5,2,8,2,4,6,0
1184,2,1,5,2,4,3,2,3,0
1185,2,8,3,0,5,0,4,10,0
1186,6,2,4,6,1,0,6,0,1
1187,2,4,5,2,4,5,2,4,1
1188,0,4,5,6,4,1,0,4,0
1189,7,2,6,5,5,5,5,2,0
1190,6,7,6,8,7,5,2,7,1
1191,4,6,2,8,1,2,6,6,0
1192,5,6,3,7,3,3,7,8,0
1193,6,7,2,0,7,2,8,7,0
1194,3,1,6,6,7,1,1,1,0
1195,4,1,0,4,6,2,4,0,0
1196,4,1,1,3,1,3,6,3,0
1197,6,6,0,7,5,5,6,0,0
1198,0,7,5,2,8,6,0,7,0
1199,5,2,4,8,2,4,5,0,0
1200,5,4,1,4,5,1,7,2,0
1201,6,5,5,0,4,3,4,7,0
1202,5,7,2,4,8,2,7,7,0
1203,4,2,3,5,4,1,6,4,0
1204,2,8,1,6,2,2,8,2,1
1205,1,8,2,0,5,4,3,8,0
1206,2,4,0,3,1,4,2,0,0
1207,5,5,5,7,8,5,3,7,0
1208,8,5,0,0,1,4,8,0,0
1209,7,1,2,5,7,1,9,2,0
1210,7,1,0,2,6,3,7,0,0
1211,1,6,6,8,1,6,3,6,0
1212,6,3,2,6,1,6,8,3,0
1213,1,3,6,6,2,0,3,3,0
1214,2,8,6,5,1,0,2,8,0
1215,2,8,3,8,3,4,4,10,0
1216,3,7,4,7,6,4,3,0,0
1217,1,2,0,8,7,6,1,1,0
1218,1,3,3,5,0,6,3,5,0
1219,7,1,4,4,3,1,7,0,0
1220,0,1,1,5,5,2,2,3,0
1221,1,3,6,0,3,5,3,3,0
1222,5,3,0,7,1,0,5,0,0
1223,7,1,1,2,1,0,9,3,0
1224,2,0,4,3,8,5,2,0,0
1225,3,3,5,0,2,2,1,5,0
1226,0,5,3,5,0,1,0,5,0
1227,6,2,4,8,8,6,6,0,0
1228,7,1,5,3,4,3,7,3,0
1229,3,3,5,8,6,6,1,5,0
1230,2,4,1,0,8,3,4,2,0
1231,6,6,5,7,6,1,4,8,0
1232,8,4,2,2,4,0,10,4,0
1233,2,3,5,2,5,0,2,5,0
1234,6,8,2,5,6,5,8,8,0
1235,5,2,1,8,0,5,7,2,0
1236,4,3,3,5,1,1,6,5,0
1237,7,7,3,5,5,1,1,1,0
1238,6,1,0,4,8,6,6,0,0
1239,5,1,4,8,1,3,5,8,1
1240,3,8,6,5,5,0,1,8,0
1241,3,7,6,7,7,1,1,7,0
1242,7,0,3,7,6,6,7,0,0
1243,1,1,3,4,8,6,1,1,0
1244,4,6,0,5,4,2,4,0,0
1245,6,0,0,2,6,2,6,0,0
1246,5,3,1,4,2,6,7,1,0
1247,1,3,6,1,7,5,9,3,1
1248,4,8,1,3,2,5,6,6,0
1249,4,8,2,7,2,4,6,8,0
1250,7,7,2,5,2,4,9,7,0
1251,3,5,3,8,5,4,8,10,1
1252,3,0,6,3,6,3,3,0,0
1253,2,7,4,4,3,2,2,0,0
1254,4,1,0,5,1,2,4,0,0
1255,2,3,2,2,3,0,2,3,1
1256,3,7,3,6,5,1,5,9,0
1257,6,5,2,5,3,4,8,5,0
1258,0,0,0,2,5,4,0,0,0
1259,6,5,6,0,2,0,4,5,0
1260,4,8,6,3,7,1,2,8,0
1261,2,1,6,7,0,5,1,1,0
1262,1,3,2,0,8,5,3,3,0
1263,7,4,3,0,1,5,9,6,0
1264,3,7,4,8,3,6,3,0,0
1265,4,6,1,8,1,2,6,4,0
1266,2,0,0,6,1,3,2,0,0
1267,1,8,5,0,8,0,3,10,0
1268,1,7,4,2,4,5,2,9,0
1269,4,2,3,5,6,2,6,4,0
1270,1,1,0,6,3,6,1,1,0
1271,0,7,4,3,0,3,0,7,0
1272,8,5,6,0,6,2,6,5,0
1273,2,5,6,8,4,0,2,5,0
1274,5,5,4,5,0,3,5,0,1
1275,1,7,1,7,0,0,3,5,0
1276,8,5,0,3,6,4,8,0,0
1277,7,3,3,7,7,0,9,5,0
1278,0,2,6,0,7,1,0,2,0
1279,1,2,4,5,0,4,7,4,0
1280,8,8,5,8,8,0,8,8,1
1281,6,8,6,0,4,4,4,8,0
1282,3,7,1,6,4,1,5,5,0
1283,7,0,6,4,2,2,7,0,0
1284,7,8,1,2,5,6,9,6,0
1285,4,0,3,7,8,6,4,0,0
1286,3,7,6,7,3,4,1,7,0
1287,6,3,2,8,1,3,8,3,0
1288,0,7,1,6,4,1,0,7,0
1289,3,0,2,0,6,2,3,0,0
1290,2,7,5,7,5,3,2,9,0
1291,0,3,4,4,3,2,0,3,0
1292,1,7,5,0,6,3,3,9,0
1293,1,5,2,0,4,0,3,5,0
1294,6,4,3,5,3,2,8,6,0
1295,4,6,1,1,1,4,6,4,0
1296,4,6,0,8,8,2,4,0,0
1297,4,6,6,3,0,4,2,6,0
1298,1,6,3,3,0,0,3,8,0
1299,0,8,2,8,0,0,0,8,0
1300,8,4,2,7,8,6,10,4,0
1301,2,6,6,3,5,0,2,6,0
1302,1,6,6,5,6,3,3,6,0
1303,1,5,4,7,5,0,4,7,0
1304,5,0,1,6,6,1,5,0,0
1305,3,0,3,5,5,5,3,0,0
1306,8,6,1,7,7,0,10,4,0
1307,6,8,4,5,4,3,6,0,0
1308,0,2,2,8,4,3,0,2,0
1309,7,4,4,6,2,0,7,0,0
1310,0,0,6,0,2,0,0,0,0
1311,5,2,2,7,7,6,7,2,0
1312,4,4,0,5,4,5,4,0,0
1313,8,8,3,2,0,0,1,1,0
1314,6,8,1,4,1,0,8,6,0
1315,2,8,5,0,8,5,2,10,0
1316,3,6,6,1,1,2,1,6,0
1317,2,0,6,6,7,2,2,0,0
1318,5,1,2,3,7,1,7,4,0
1319,7,0,5,6,1,4,7,0,0
1320,6,2,3,6,4,6,8,4,0
1321,5,8,4,5,6,4,5,9,1
1322,7,3,2,2,2,2,9,3,0
1323,7,7,0,1,6,2,7,0,0
1324,0,5,5,8,1,1,0,5,0
1325,2,4,6,2,5,5,9,4,1
1326,0,2,6,8,2,3,0,2,0
1327,2,3,3,4,7,5,4,5,0
1328,2,6,6,2,1,4,2,6,0
1329,6,4,3,4,6,5,8,6,0
1330,1,6,3,8,3,3,3,8,0
1331,1,2,0,8,0,1,1,1,0
1332,6,4,6,8,0,5,4,4,0
1333,6,2,4,8,8,1,6,0,0
1334,4,3,5,8,0,0,2,5,0
1335,1,7,5,8,6,3,3,9,0
1336,6,4,6,2,8,3,4,4,0
1337,8,0,4,4,7,3,8,0,0
1338,5,3,0,8,6,6,5,0,0
1339,1,5,0,3,5,0,1,1,0
1340,7,3,3,4,3,5,9,5,0
1341,8,4,3,5,2,0,10,6,0
1342,7,7,1,1,0,1,9,5,0
1343,8,1,2,4,0,5,10,1,0
1344,8,1,3,0,8,0,10,3,0
1345,8,8,3,8,5,5,1,1,0
1346,0,7,3,2,8,0,0,7,0
1347,3,7,4,0,0,4,3,0,0
1348,8,6,6,5,5,3,6,6,0
1349,2,7,6,4,8,0,2,7,0
1350,6,8,5,2,8,2,4,10,0
1351,4,3,1,0,1,2,6,1,0
1352,4,8,2,6,2,6,6,8,0
1353,3,7,5,3,7,4,3,7,1
1354,3,7,5,2,2,4,1,9,0
1355,1,2,2,5,0,5,3,2,0
1356,5,0,4,4,6,4,5,0,0
1357,8,0,6,2,7,4,8,0,0
1358,2,1,2,8,4,2,4,7,0
1359,4,2,2,3,0,4,6,2,0
1360,1,0,5,2,1,4,3,2,0
1361,5,8,6,0,1,0,3,8,0
1362,7,5,1,0,2,6,9,3,0
1363,3,3,4,3,7,1,3,0,0
1364,7,0,2,6,5,6,7,0,0
1365,5,7,5,1,7,4,3,9,0
1366,1,7,4,4,4,1,2,9,0
1367,1,1,5,7,4,1,1,1,0
1368,3,3,2,6,2,6,5,3,0
1369,6,1,4,2,1,4,6,0,0
1370,0,2,2,4,8,1,0,2,0
